CALL_CENTER_ID,DAILY_CALLS,MONTHLY_CALLS,CALL_TARGET,REASON,MONTHS_CUSTOMER,NEGATIVE_RATING,DAYS_PROD_OUT_OF_SERVICE,PRODUCT_AGE,CALL_INQUIRIES,NUM_CALLERS,CALL_TIME,PRODUCT_TYPE,FEEDBACK,Sentiment,RESPONSE_DATE,ACTION
50605,254,619.0,871.0,ProdFailure,0.0,0.0,1.0,81.49211941,0.0,22.0,34.36469831,Software,Fantastic buy and will get again for whatever my next phone is,1,2020-03-03,Offer Discount
353891,150,540.0,728.0,ProdFailure,2.9,0.0,1.0,145.1,1.0,15.0,0.0,Software,Very disappointed in AccessoryOne.,0,2020-03-03,Offer Discount
200793,243,1236.0,1531.0,ProdFailure,4.0,0.0,0.0,298.2829133,0.0,25.0,36.33656439,Desktop,I am glad I purchased it.,1,2020-03-03,Offer Discount
693235,108,677.0,1081.0,ProdFailure,11.0,0.0,0.0,163.2738318,1.0,12.0,38.38349838,Software,Avoid this one if you can.,0,2020-03-03,Offer Discount
171810,273,559.0,935.0,ProdFailure,22.0,0.0,1.0,167.7417315,0.0,19.0,26.21017597,Other,The mic is great.,1,2020-03-03,Offer Discount
919178,66,623.0,897.0,ProdGlitch,31.0,0.0,0.0,232.52729069999995,0.0,16.0,26.16049489,Software,I love this bluetooth!,1,2020-03-03,Offer Discount
34835,152,78.0,951.0,ProdGlitch,13.0,0.0,1.0,270.2858992,0.0,22.0,29.16014082,Other,All it took was one drop from about 6 inches above the kitchen counter and it was cracked.I am not impressed and I,0,2020-03-03,Offer Discount
901686,95,415.0,572.0,ProdFailure,6.0,0.0,0.0,69.22936935,1.0,10.0,29.16012708,Other,"When it opens, the battery connection is broken and the device is turned off.",0,2020-03-03,Offer Discount
925613,120,307.0,431.0,ProdFailure,8.0,0.0,0.0,151.699431,7.0,28.0,38.17774295,Other,Disapointing Results.,0,2020-03-03,Offer Discount
429311,273,1272.0,2129.0,ProdFailure,9.0,0.0,0.0,244.1654213,3.0,26.0,21.24119477,Laptop,And the sound quality is great.,1,2020-03-03,Offer Discount
213508,60,0.0,694.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32.97719723,0,One thing I hate is the mode set button at the side.,0,2020-03-03,Offer Discount
336418,149,697.0,835.0,ProdFailure,5.0,0.0,0.0,114.85553459999998,1.0,19.0,22.9572918,Software,This is a VERY average phone with bad battery life that operates on a weak network.,0,2020-03-03,Offer Discount
214674,154,1800.0,2061.0,ProdFailure,2.0,0.0,2.0,196.0336579,1.0,49.0,36.41734258,Desktop,It plays louder than any other speaker of this size; the price is so low that most would think the quality is lack,1,2020-03-03,Offer Discount
271799,106,738.0,1076.0,ProdGlitch,3.0,0.0,0.0,92.97949051,0.0,34.0,37.31928931,Laptop,"All in all, I'd expected a better consumer experience from Motorola.",0,2020-03-03,Offer Discount
183279,100,524.0,545.0,0,1.0,9.0,4.0,132.9,4.0,29.0,0.0,Desktop,I even dropped this phone into a stream and it was submerged for 15 seconds and it still works great!,1,2020-03-03,Offer Discount
601836,268,1335.0,1732.0,ProdFailure,8.0,0.0,0.0,215.968328,1.0,19.0,36.94699749,Other,"I like the fact that it rests lightly against your ear, rather than inside.",1,2020-03-03,Offer Discount
645680,181,271.0,776.0,ProdGlitch,0.0,0.0,0.0,249.4133616,0.0,50.0,43.72793048,Other,"Works great, when my cat attacked the phone he scratched the protective strip instead of destroying the screen.",1,2020-03-03,Offer Discount
269863,132,816.0,1143.0,ProdFailure,5.0,0.0,0.0,97.96296166,1.0,13.0,33.74336765,Other,It's pretty easy.,1,2020-03-03,Offer Discount
90139,20,206.0,298.0,ProdGlitch,11.0,0.0,1.0,122.53333329999998,1.0,9.0,0.0,Software,Excellent dual-purpose headset.,1,2020-03-03,Offer Discount
464608,75,635.0,806.0,ProdGlitch,4.0,0.0,0.0,111.4351899,0.0,14.0,41.77344662,Other,IT'S REALLY EASY.,1,2020-03-03,Offer Discount
304875,242,914.0,1418.0,ProdFailure,21.0,1.0,0.0,163.17437719999995,0.0,25.0,42.06098177,Laptop,"I received my orders well within the shipping timeframe, everything was in good working order and overall, I am ve",1,2020-03-03,Offer Discount
248402,154,504.0,655.0,ProdFailure,25.0,0.0,0.0,282.6229052,0.0,16.0,38.09790247,Desktop,"Voice Quality, Signal Strength, Dropped Calls.",0,2020-03-03,Offer Discount
497119,98,628.0,659.0,ProdGlitch,6.0,0.0,0.0,132.7524896,0.0,34.0,37.58819954,Other,It is a joy to use.,1,2020-03-03,Offer Discount
913771,63,455.0,890.0,ProdFailure,2.0,0.0,0.0,209.3580469,4.0,30.0,29.59595551,0,One of my favorite purchases ever.,1,2020-03-03,Offer Discount
709128,411,946.0,1510.0,ProdFailure,15.0,0.0,1.0,220.1333333,4.0,31.0,0.0,Other,Piece of trash.,0,2020-03-03,Offer Discount
283514,224,1030.0,1325.0,ProdFailure,10.0,2.0,0.0,187.7333333,5.0,18.0,0.0,Desktop,Any ring tone..Overall good phone to buy..,1,2020-03-03,Offer Discount
496315,131,596.0,725.0,ProdGlitch,30.0,1.0,2.0,195.5387113,1.0,24.0,36.61107299,Other,"However, after about a year, the fliptop started to get loose and wobbly and eventually my screen went black and I",0,2020-03-03,Offer Discount
431608,113,1294.0,1951.0,ProdGlitch,0.0,0.0,1.0,356.3134858,0.0,16.0,41.63401796,Software,Works great.,1,2020-03-03,Offer Discount
358494,200,1450.0,1175.0,0,5.0,0.0,0.0,96.4,3.0,34.0,0.0,Laptop,"The handsfree part works fine, but then the car tries to download the address book, and the Treo reboots.Overall,",1,2020-03-03,Offer Discount
590633,124,267.0,524.0,ProdGlitch,0.0,0.0,0.0,253.31804330000003,0.0,11.0,38.82102132,Other,The phone crashed completely and now I have to get it replaced.,0,2020-03-03,Offer Discount
35778,275,1506.0,1923.0,ProdGlitch,3.0,0.0,0.0,177.8714733,0.0,17.0,39.97865033,Server,"This is a simple little phone to use, but the breakage is unacceptible.",0,2020-03-03,Offer Discount
737656,277,0.0,656.0,ProdGlitch,18.0,0.0,3.0,221.1,1.0,28.0,0.0,Other,The buttons for on and off are bad.,0,2020-03-03,Offer Discount
740059,283,689.0,1020.0,ProdFailure,12.0,0.0,0.0,278.7147042,1.0,32.0,39.93275013,Laptop,Headset works great & was packaged nicely to avoid any damage.,1,2020-03-03,Offer Discount
908244,54,0.0,654.0,ProdGlitch,1.0,0.0,0.0,40.709849,0.0,4.0,37.84877104,Software,Will order from them again!,1,2020-03-03,Offer Discount
246938,146,2061.0,2359.0,ProdGlitch,10.0,0.0,0.0,236.5081164,0.0,21.0,30.18121716,Laptop,The voice recognition thru the handset is excellent.,1,2020-03-03,Offer Discount
899043,300,1095.0,1531.0,ProdFailure,10.0,0.0,0.0,162.3840072,1.0,16.0,33.76030524,Laptop,Authentic leather with nice shine and comfort .I recommend you this case !!,1,2020-03-03,Offer Discount
85938,211,486.0,834.0,0,0.0,0.0,0.0,0.0,0.0,0.0,39.67140831,0,"This was utterly confusing at first, which caused me to lose a couple of very, very important contacts.",0,2020-03-03,Offer Discount
290639,189,510.0,780.0,ProdFailure,2.0,1.0,5.0,74.09119603,1.0,15.0,42.1982822,Software,Very well made and fits my Surefire GX2 perfectly.,1,2020-03-03,Offer Discount
227562,150,790.0,1080.0,ProdGlitch,0.4,0.0,0.0,385.5,3.0,31.0,0.0,Other,Disappointment.. I hate anything that goes in my ear.,0,2020-03-03,Offer Discount
968506,110,567.0,700.0,ProdFailure,3.0,0.0,1.0,319.7957713,0.0,10.0,33.59617086,Other,I want my money back.,0,2020-03-03,Offer Discount
256935,233,919.0,1358.0,ProdFailure,0.0,0.0,1.0,203.0716875,0.0,20.0,27.83335613,Laptop,Soyo technology sucks.,0,2020-03-03,Offer Discount
441314,250,1450.0,1850.0,ProdGlitch,2.0,0.0,0.0,176.5,1.0,17.0,0.0,Server,im surprised this is a good quality car charger and there's not much reviews about it.,1,2020-03-03,Offer Discount
536672,284,2061.0,2387.0,ProdGlitch,9.0,0.0,0.0,119.0697634,1.0,42.0,41.67018774,Other,Items stated as included from the description ARE NOT INCLUDED.,0,2020-03-03,Offer Discount
623688,289,1357.0,1883.0,ProdFailure,0.0,1.0,0.0,229.7532224,2.0,19.0,40.63187139,Laptop,The sound quality is good and functionality is awesome.,1,2020-03-03,Offer Discount
436798,397,1345.0,1932.0,ProdFailure,0.0,1.0,0.0,179.0693557,0.0,25.0,32.04113397,Desktop,"I have purchased these for both family and friends, and all enjoy their clarity and ease of use",1,2020-03-03,Offer Discount
237073,118,449.0,571.0,ProdFailure,0.0,0.0,0.0,74.15604508,0.0,14.0,42.81224294,Other,"I received my orders well within the shipping timeframe, everything was in good working order and overall, I am ve",1,2020-03-03,Offer Discount
619893,493,407.0,1025.0,ProdGlitch,6.0,0.0,0.0,211.44931380000003,1.0,36.0,39.03767909,Server,This is cool because most cases are just open there allowing the screen to get all scratched up.,1,2020-03-03,Offer Discount
798160,191,220.0,618.0,ProdGlitch,5.0,0.0,0.0,201.1354777,0.0,13.0,28.8888762,Laptop,This frog phone charm is adorable and very eye catching.,1,2020-03-03,Offer Discount
390577,88,266.0,397.0,ProdGlitch,0.0,0.0,0.0,104.6928252,1.0,30.0,38.32672821,Software,The design is very good.4.,1,2020-03-03,Dismiss
941564,111,0.0,502.0,ProdGlitch,5.0,0.0,0.0,175.7568875,0.0,8.0,22.95686376,Desktop,Their network coverage in Los Angeles is horrible.,0,2020-03-03,Dismiss
496444,84,851.0,1259.0,ProdGlitch,9.0,0.0,0.0,0.0,0.0,0.0,40.71517804,Other,Battery is terrible.,0,2020-03-03,Dismiss
198192,274,1009.0,1493.0,ProdFailure,21.0,0.0,0.0,194.5330279,0.0,13.0,41.64417205,Desktop,I have yet to run this new battery below two bars and that's three days without charging.,1,2020-03-03,Dismiss
645323,211,720.0,980.0,ProdFailure,6.0,0.0,2.0,79.16666667,4.0,29.0,0.0,Software,I love being able to use one headset for both by land-line and cell.,1,2020-03-03,Dismiss
609447,135,887.0,1148.0,ProdFailure,9.0,0.0,0.0,239.74372090000003,0.0,12.0,41.07711783,Software,I've owned this phone for 7 months now and can say that it's the best mobile phone I've had.,1,2020-03-03,Dismiss
178084,195,94.0,300.0,ProdFailure,0.0,1.0,0.0,33.46666667,2.0,4.0,0.0,Other,Disapointing Results.,0,2020-03-03,Dismiss
293361,218,0.0,603.0,ProdFailure,0.0,0.0,1.0,300.8414288,0.0,18.0,39.41913658,Other,The phone loads super!,1,2020-03-03,Dismiss
861885,197,193.0,1332.0,ProdFailure,9.0,0.0,0.0,342.31635730000005,1.0,9.0,40.14790835,Other,A pretty good product.,1,2020-03-03,Dismiss
749820,194,862.0,1269.0,ProdGlitch,0.0,0.0,0.0,0.0,0.0,0.0,34.48084978,Other,It's AGGRAVATING!,0,2020-03-03,Dismiss
595911,150,947.0,1144.0,ProdFailure,9.0,0.0,0.0,300.2666667,2.0,19.0,0.0,Other,Fantastic earphones.,1,2020-03-03,Dismiss
263445,870,489.0,897.0,ProdFailure,14.0,0.0,0.0,209.0431166,0.0,16.0,36.08803707,Other,Comfortable in my hand.,1,2020-03-03,Dismiss
740024,176,0.0,451.0,ProdFailure,0.0,0.0,0.0,354.7359192,0.0,17.0,34.49504666,Other,How can that be?The audio quality is poor.,0,2020-03-03,Dismiss
238491,156,1025.0,1127.0,ProdFailure,3.0,0.0,1.0,271.27079100000003,0.0,33.0,29.63441489,Software,"I posted more detailed comments under the grey or black phone, but i have the Fire Red and it's a great color!",1,2020-03-03,Dismiss
399992,79,446.0,572.0,ProdFailure,7.0,1.0,0.0,110.0718569,1.0,25.0,25.40901671,0,Works as described.,1,2020-03-03,Dismiss
76204,200,878.0,1638.0,0,14.0,2.0,6.0,244.0666667,0.0,25.0,0.0,Desktop,camera color balance is AWFUL.,0,2020-03-03,Dismiss
943418,222,648.0,968.0,ProdGlitch,17.0,0.0,0.0,639.0581722999998,0.0,24.0,22.61418191,Laptop,One thing I hate is the mode set button at the side.,0,2020-03-03,Dismiss
324040,150,840.0,1109.0,ProdFailure,20.0,0.0,0.0,282.1666667,1.0,17.0,0.0,Other,"I searched the Internet, and found this one to be the best value.",1,2020-03-03,Dismiss
799614,97,1080.0,2100.0,ProdGlitch,2.3,0.0,0.0,124.8333333,1.0,15.0,0.0,Laptop,"but it is great, i would really recommend it",1,2020-03-03,Dismiss
590264,224,839.0,1110.0,ProdFailure,0.0,0.0,0.0,175.40893630000005,1.0,25.0,39.97273176,Other,I'm still infatuated with this phone.,1,2020-03-03,Dismiss
587169,40,170.0,520.0,ProdGlitch,22.0,3.0,1.0,85.33333333,1.0,9.0,0.0,Laptop,I had to purchase a different case.,0,2020-03-03,Dismiss
155553,57,0.0,685.0,ProdGlitch,0.0,0.0,0.0,69.64566047,0.0,4.0,41.18503956,Software,My headset works just peachy-keen.,1,2020-03-03,Dismiss
462122,117,402.0,590.0,ProdFailure,0.0,0.0,0.0,74.99809859999998,0.0,15.0,39.49702872,Other,"It is super charged up for use as a small hybrid palmtop/camera/cellphone, and excels in those roles.",1,2020-03-03,Dismiss
369500,376,333.0,712.0,ProdFailure,4.0,0.0,0.0,202.1125682,2.0,18.0,25.19652419,Laptop,great...no problems at all!.,1,2020-03-03,Dismiss
502153,215,259.0,473.0,ProdFailure,1.0,0.0,0.0,305.8497165,0.0,25.0,36.60061306,Other,So Far So Good!.,1,2020-03-03,Dismiss
955376,127,618.0,735.0,ProdFailure,1.0,0.0,0.0,157.8924467,2.0,35.0,41.65169171,Laptop,"Great price, too!",1,2020-03-03,Dismiss
422123,168,948.0,1190.0,ProdFailure,2.0,0.0,1.0,270.9986111,1.0,34.0,27.00923929,Software,Excellent product.,1,2020-03-03,Dismiss
158602,103,658.0,800.0,ProdFailure,3.0,0.0,0.0,220.8259789,0.0,15.0,30.633131,0,I Was Hoping for More.,0,2020-03-03,Dismiss
83678,57,0.0,691.0,ProdGlitch,1.0,0.0,0.0,48.85366706,0.0,3.0,38.77368596,Software,I Was Hoping for More.,0,2020-03-03,Dismiss
520254,508,486.0,631.0,ProdFailure,12.0,0.0,1.0,97.97218322,1.0,26.0,40.02592041,Software,"stay away from this store, be careful.",0,2020-03-03,Dismiss
888403,140,927.0,1250.0,ProdFailure,6.0,0.0,0.0,248.6,3.0,42.0,0.0,Desktop,It only recognizes the Phone as its storage device.,0,2020-03-03,Dismiss
745613,40,545.0,617.0,ProdGlitch,21.0,0.0,0.0,205.58668,0.0,19.0,21.80656346,Software,I have had mine for about a year and this Christmas I bought some for the rest of the family.,1,2020-03-03,Dismiss
250893,82,477.0,600.0,ProdFailure,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Other,"I only used it two days, and it wasn't always easy to hear with.",0,2020-03-03,Dismiss
121336,140,925.0,1143.0,ProdFailure,10.0,0.0,0.0,169.4483417,0.0,27.0,34.1307686,Other,One thing I hate is the mode set button at the side.,0,2020-03-03,Dismiss
637239,161,0.0,306.0,ProdGlitch,11.0,0.0,1.0,64.33574112,2.0,2.0,29.23301484,Other,I bought these hoping I could make my Bluetooth headset fit better but these things made it impossible to wear.,0,2020-03-03,Dismiss
864016,250,426.0,710.0,ProdFailure,24.0,0.0,1.0,284.9333333,1.0,30.0,0.0,Other,"When I placed my treo into the case, not only was it NOT snug, but there was A LOT of extra room on the sides.",0,2020-03-03,Dismiss
406516,120,420.0,600.0,ProdFailure,4.0,1.0,2.0,145.5333333,0.0,23.0,0.0,Other,The battery life is highly unacceptable.,0,2020-03-03,Dismiss
796185,224,655.0,1043.0,ProdGlitch,14.0,0.0,0.0,141.8128234,0.0,13.0,36.22194314,Software,You'll love how thin it is.,1,2020-03-03,Dismiss
610881,229,0.0,812.0,ProdFailure,3.0,0.0,0.0,405.8678483,0.0,22.0,23.54212992,FARMING,I received it quickly and it works great!!,1,2020-03-03,Dismiss
414789,201,789.0,1194.0,ProdFailure,18.0,0.0,0.0,232.8267062,4.0,30.0,36.64867972,Desktop,The phone can also take great pictures and even video clips.,1,2020-03-03,Dismiss
157077,74,755.0,938.0,ProdFailure,0.0,0.0,0.0,0.0,0.0,0.0,28.16183185,Laptop,After a year the battery went completely dead on my headset.,0,2020-03-03,Dismiss
458532,200,277.0,583.0,ProdFailure,16.0,0.0,0.0,185.1706372,1.0,20.0,38.68480699,Laptop,i would advise to not purchase this item it never worked very well.,0,2020-03-03,Dismiss
472299,196,859.0,1127.0,ProdFailure,18.0,0.0,0.0,239.1377941,4.0,31.0,36.03118029,Desktop,Better than expected.,1,2020-03-03,Dismiss
794393,214,1130.0,1474.0,ProdFailure,11.0,0.0,2.0,219.15388030000003,0.0,24.0,41.82491442,Software,"However, the keypads are so tinny that I sometimes reach the wrong buttons.",0,2020-03-03,Dismiss
227089,78,453.0,617.0,ProdFailure,12.0,0.0,0.0,105.0875938,0.0,22.0,36.70541274,Other,Unfortunately the ability to actually know you are receiving a call is a rather important feature and this phone i,0,2020-03-03,Dismiss
321364,400,3310.0,4150.0,ProdFailure,22.0,0.0,0.0,242.4666667,8.0,34.0,0.0,Laptop,This fixes all the problems.,1,2020-03-03,Dismiss
517684,283,1050.0,1470.0,ProdFailure,11.0,0.0,0.0,162.3666667,1.0,17.0,0.0,Laptop,It is so small and you don't even realize that it is there after a while of getting used to it.,1,2020-03-03,Dismiss
371371,141,363.0,533.0,ProdGlitch,8.0,0.0,0.0,110.2063505,1.0,10.0,19.18791401,Other,You'll love how thin it is.,1,2020-03-03,Dismiss
191723,120,0.0,630.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,I got the car charger and not even after a week the charger was broken...I went to plug it in and it started smoki,0,2020-03-03,Dismiss
925195,244,800.0,1184.0,ProdFailure,8.0,0.0,1.0,126.5427462,0.0,18.0,26.2739081,Laptop,"None of it works, just don't buy it.",0,2020-03-03,Dismiss
540399,239,850.0,1007.0,ProdGlitch,9.0,0.0,0.0,0.0,0.0,0.0,29.50851727,0,The keyboard is really worthwhile in usefulness and is sturdy enough I don't expect any problems.,1,2020-03-03,Dismiss
476951,184,635.0,957.0,ProdGlitch,23.0,0.0,0.0,237.2759487,0.0,23.0,38.41536702,Laptop,"I was sitting in my vehicle, with the cradle on my belt, and the headset lost signal.",0,2020-03-03,Dismiss
572421,192,689.0,987.0,ProdFailure,1.0,0.0,0.0,166.8165741,4.0,19.0,33.03507598,Software,The sound is clear and the people I talk to on it are amazed at the quality too.,1,2020-03-03,Dismiss
207239,222,1378.0,1829.0,ProdGlitch,6.0,0.0,0.0,317.3561249,0.0,17.0,44.96871369,Desktop,How can that be?The audio quality is poor.,0,2020-03-03,Dismiss
140209,323,282.0,405.0,ProdFailure,0.0,0.0,0.0,55.04424252,0.0,7.0,15.39687666,Other,Their network coverage in Los Angeles is horrible.,0,2020-03-03,Dismiss
159634,123,1140.0,1372.0,ProdFailure,15.0,0.0,1.0,173.7143227,0.0,33.0,32.05607229,Laptop,"It works fine on my Motorola 325 cellphone, and a lot better than the worn-out battery did.",1,2020-03-03,Dismiss
351866,53,971.0,1173.0,ProdGlitch,22.0,0.0,0.0,109.9339079,1.0,11.0,35.83854270000001,Software,The phone loads super!,1,2020-03-03,Dismiss
456925,226,911.0,1121.0,ProdFailure,24.0,0.0,0.0,251.58240350000003,1.0,26.0,42.07798838,Other,"No additional ear gels provided, and no instructions whatsoever.",0,2020-03-03,Dismiss
852040,176,484.0,656.0,ProdFailure,6.0,0.0,0.0,100.1740038,2.0,15.0,43.76968491,Other,The sound quality is good and functionality is awesome.,1,2020-03-03,Dismiss
238345,173,481.0,788.0,ProdFailure,4.0,0.0,0.0,133.1676855,0.0,8.0,28.29822706,Desktop,"Great product, fast shipping!.",1,2020-03-03,Dismiss
858567,50,390.0,503.0,ProdGlitch,10.0,0.0,0.0,179.83333330000005,0.0,19.0,0.0,Software,Car charger as well as AC charger are included to make sure you never run out of juice.Highy recommended,1,2020-03-03,Dismiss
939602,66,0.0,488.0,ProdGlitch,0.0,0.0,0.0,0.0,0.0,0.0,12.21943615,0,I am very impressed with this headset from Plantronics.,1,2020-03-03,Dismiss
767754,252,227.0,725.0,ProdFailure,0.0,1.0,2.0,92.583557,1.0,26.0,30.42091482,Other,"Good value, works fine - power via USB, car, or wall outlet.",1,2020-03-03,Dismiss
234410,74,20.0,1004.0,ProdGlitch,0.0,0.0,0.0,96.13333333,0.0,14.0,0.0,Other,I'll be looking for a new earpiece.,0,2020-03-03,Dismiss
312986,262,1009.0,1326.0,ProdFailure,11.0,0.0,1.0,169.0320939,0.0,28.0,41.08956919,Software,Would recommend this item.,1,2020-03-03,Dismiss
517888,250,748.0,1050.0,ProdFailure,10.0,0.0,5.0,163.3,2.0,46.0,0.0,Desktop,DO NOT BUY DO NOT BUYIT SUCKS,0,2020-03-03,Dismiss
21129,228,0.0,749.0,ProdFailure,2.0,0.0,0.0,393.5104724,0.0,23.0,24.05020799,FARMING,Poorly contstruct hinge.,0,2020-03-03,Dismiss
179752,159,680.0,902.0,ProdGlitch,0.0,0.0,0.0,304.2447551,0.0,19.0,30.42200388,Other,None of the three sizes they sent with the headset would stay in my ears.,0,2020-03-03,Dismiss
761523,110,436.0,608.0,ProdFailure,3.0,0.0,2.0,84.44474615,0.0,20.0,36.67364815,Other,Excellent sound quality.,1,2020-03-03,Dismiss
752863,219,535.0,747.0,ProdFailure,10.0,0.0,1.0,191.5519093,1.0,42.0,40.49010197,Laptop,I'm very disappointed with my decision.,0,2020-03-03,Dismiss
959470,92,556.0,752.0,ProdGlitch,2.0,0.0,1.0,224.882232,2.0,15.0,35.62935439,Other,Doesn't do the job.,0,2020-03-03,Dismiss
283892,200,220.0,510.0,ProdFailure,25.0,0.0,2.0,210.7198667,0.0,25.0,29.16004451,Other,Works well.,1,2020-03-03,Dismiss
440689,84,399.0,585.0,ProdGlitch,10.0,0.0,0.0,176.99611169999997,0.0,19.0,24.29863608,Software,This phone might well be the worst I've ever had in any brand.,0,2020-03-03,Dismiss
550458,73,609.0,794.0,ProdGlitch,14.0,0.0,0.0,239.6202977,1.0,36.0,36.72713636,Other,don't waste your money and time.,0,2020-03-03,Dismiss
298815,147,775.0,1013.0,ProdGlitch,6.0,0.0,0.0,120.8273719,0.0,26.0,25.27620451,Laptop,I ordered this product first and was unhappy with it immediately.,0,2020-03-03,Dismiss
262660,209,630.0,868.0,ProdFailure,3.0,0.0,0.0,113.6988334,0.0,16.0,38.73252181,0,"If I take a picture, the battery drops a bar, and starts beeping, letting me know its dieing.",0,2020-03-03,Dismiss
101149,60,187.0,277.0,ProdGlitch,6.0,0.0,3.0,119.7,0.0,8.0,0.0,Desktop,The replacement died in a few weeks.,0,2020-03-03,Dismiss
332117,190,1057.0,1725.0,ProdFailure,6.0,0.0,0.0,216.4390359,4.0,23.0,41.04674812,Software,This battery is an excellent bargain!,1,2020-03-03,Dismiss
615502,298,2254.0,2907.0,ProdFailure,13.0,0.0,1.0,239.3216306,1.0,26.0,24.77798542,Laptop,"I also didn't like the ""on"" button, it felt like it would crack with use.",0,2020-03-03,Dismiss
767465,74,715.0,890.0,ProdFailure,0.0,0.0,0.0,94.78223069,0.0,17.0,42.803422,FARMING,Price is good too.,1,2020-03-03,Dismiss
392737,170,108.0,1719.0,ProdGlitch,24.0,0.0,0.0,79.9919755,2.0,21.0,29.84695874,Desktop,Kind of flops around.,0,2020-03-03,Dismiss
418369,206,167.0,564.0,ProdFailure,24.0,0.0,1.0,228.0570024,0.0,24.0,27.17664772,Other,I tried talking real loud but shouting on the telephone gets old and I was still told it wasn't great.,0,2020-03-03,Dismiss
15180,165,449.0,649.0,ProdGlitch,25.0,0.0,0.0,247.2784079,0.0,14.0,24.35794954,Other,"This was utterly confusing at first, which caused me to lose a couple of very, very important contacts.",0,2020-03-03,Dismiss
277514,251,0.0,597.0,ProdFailure,0.0,0.0,0.0,307.7497359,0.0,19.0,39.27702198,Other,You can't beat the price on these.,1,2020-03-03,Dismiss
439967,332,1190.0,1758.0,ProdFailure,17.0,0.0,0.0,112.4677853,0.0,16.0,28.51781662,Laptop,The company shipped my product very promptly and it works well.,1,2020-03-03,Dismiss
115920,90,754.0,1006.0,ProdFailure,3.0,0.0,0.0,126.309835,0.0,26.0,33.75846632,Laptop,"I really wanted the Plantronics 510 to be the right one, but it has too many issues for me.The good",0,2020-03-03,Dismiss
48188,105,271.0,869.0,ProdGlitch,22.0,0.0,0.0,230.7211544,0.0,10.0,25.75301023,Laptop,The pleather case doesn't fit.,0,2020-03-03,Dismiss
865343,103,792.0,898.0,ProdFailure,16.0,0.0,0.0,87.82534618,0.0,9.0,24.47937322,Software,Very good stuff for the price.,1,2020-03-03,Dismiss
479387,122,970.0,1098.0,ProdGlitch,5.0,0.0,0.0,152.1333333,3.0,33.0,0.0,Laptop,Does everything it should and more.,1,2020-03-03,Dismiss
829276,212,700.0,1012.0,ProdFailure,1.0,1.0,0.0,43.6,7.0,49.0,0.0,Other,"Saggy, floppy piece of junk.",0,2020-03-03,Dismiss
805145,200,689.0,998.0,ProdFailure,11.0,1.0,1.0,117.6666667,0.0,23.0,0.0,Laptop,Don't bother - go to the store.,0,2020-03-03,Dismiss
753607,50,0.0,363.0,ProdGlitch,3.0,0.0,0.0,266.8,1.0,26.0,0.0,Other,Poor Talk Time Performance.,0,2020-03-03,Dismiss
308908,343,1189.0,1689.0,ProdFailure,16.0,0.0,0.0,134.7340235,0.0,17.0,28.81751546,Laptop,It finds my cell phone right away when I enter the car.,1,2020-03-03,Dismiss
907938,256,1406.0,2120.0,ProdGlitch,4.0,0.0,0.0,187.8714209,0.0,29.0,40.03321863,Laptop,NOT WHAT I WANTED.,0,2020-03-03,Dismiss
903638,165,0.0,428.0,ProdGlitch,1.0,0.0,0.0,331.4268695,0.0,8.0,26.89580446,Other,Don't trust their website and don't expect any helpful support.,0,2020-03-03,Dismiss
374658,204,521.0,1003.0,ProdFailure,0.0,0.0,4.0,166.9381999,0.0,46.0,35.52622751,Software,"But now that it is ""out of warranty"" the same problems reoccure.Bottom line... put your money somewhere else... Ci",0,2020-03-03,Dismiss
177991,172,895.0,1210.0,ProdFailure,14.0,0.0,0.0,118.866134,1.0,9.0,34.602827399999995,Other,"Even in my BMW 3 series which is fairly quiet, I have trouble hearing what the other person is saying.",0,2020-03-03,Dismiss
324381,205,826.0,1099.0,ProdFailure,0.0,0.0,0.0,176.36666519999997,1.0,25.0,37.86483283,Other,Crisp and Clear.,1,2020-03-03,Dismiss
421052,125,0.0,392.0,ProdGlitch,0.0,0.0,0.0,309.4,1.0,9.0,0.0,Other,Would not reccommend.,0,2020-03-03,Dismiss
60661,218,415.0,715.0,ProdFailure,25.0,0.0,0.0,308.7370531,2.0,32.0,34.36936756,Other,Will order from them again!,1,2020-03-03,Dismiss
981654,247,554.0,896.0,ProdFailure,7.0,0.0,0.0,252.6220694,2.0,26.0,34.74184793,Desktop,"I only used it two days, and it wasn't always easy to hear with.",0,2020-03-03,Dismiss
726119,235,1327.0,2857.0,ProdGlitch,4.0,0.0,0.0,213.3929949,0.0,14.0,31.23611381,Desktop,We received a WHITE colored battery that goes DEAD after a couple hoursTHe original used to last a week - but stil,0,2020-03-03,Dismiss
659176,84,829.0,1217.0,ProdGlitch,7.0,0.0,0.0,0.0,0.0,0.0,41.44562357,Other,I recommend iGo to anyone with different brand cell phones/mp3 players in the family.,1,2020-03-03,Dismiss
911583,213,1858.0,2359.0,ProdFailure,3.0,0.0,0.0,291.8195388000001,1.0,26.0,36.99364995,Laptop,"However, after about a year, the fliptop started to get loose and wobbly and eventually my screen went black and I",0,2020-03-03,Dismiss
393829,224,326.0,566.0,ProdFailure,13.0,0.0,0.0,101.7583551,1.0,25.0,31.47003128,Other,"I also didn't like the ""on"" button, it felt like it would crack with use.",0,2020-03-03,Dismiss
